timestamp_s,voltage_V,current_A
18513.0,8.9982,0.4024
18514.0,8.9976,0.3963
18515.0,9.0141,0.4011
18516.0,9.007,0.4009
18517.0,9.0011,0.3952
18518.0,8.9995,0.3982
18519.0,9.0052,0.4054
18520.0,8.993,0.3952
18521.0,9.0123,0.3987
18522.0,8.9839,0.3995
18523.0,8.9938,0.4
18524.0,9.0092,0.3988
18525.0,8.983,0.4002
18526.0,8.9764,0.3999
18527.0,9.0009,0.4021
18528.0,8.9746,0.4025
18529.0,8.9805,0.4013
18530.0,9.0113,0.4007
18531.0,8.9969,0.3953
18532.0,9.0193,0.4003
18533.0,8.9819,0.4033
18534.0,8.9986,0.3952
18535.0,9.006,0.396
18536.0,8.9824,0.4045
18537.0,9.0155,0.3955
18538.0,9.0077,0.3997
18539.0,8.9759,0.3983
18540.0,8.9994,0.4043
18541.0,9.0058,0.4009
18542.0,8.9911,0.4024
18543.0,8.9778,0.4002
18544.0,9.0042,0.406
18545.0,9.0332,0.3978
18546.0,8.9942,0.401
18547.0,9.0235,0.4038
18548.0,8.9887,0.4045
18549.0,9.0032,0.3992
18550.0,9.0116,0.3939
18551.0,8.9999,0.3988
18552.0,8.9955,0.4052
18553.0,9.0109,0.3977
18554.0,9.0284,0.4009
18555.0,9.0045,0.3991
18556.0,8.9923,0.3998
18557.0,8.9972,0.4039
18558.0,9.0378,0.4008
18559.0,9.002,0.4061
18560.0,8.9911,0.4029
18561.0,8.9828,0.4004
18562.0,8.9726,0.3997
18563.0,9.0055,0.401
18564.0,9.0098,0.3963
18565.0,8.994,0.3968
18566.0,8.9998,0.4023
18567.0,8.9824,0.4028
18568.0,9.002,0.396
18569.0,9.0072,0.4026
18570.0,8.992,0.3995
18571.0,9.0254,0.3975
18572.0,8.9874,0.3991
18573.0,9.0043,0.4027
18574.0,9.0127,0.4018
18575.0,8.9988,0.4009
18576.0,8.9972,0.4011
18577.0,8.9786,0.3966
18578.0,9.0204,0.4016
18579.0,8.9975,0.3986
18580.0,9.0081,0.4061
18581.0,9.0101,0.3989
18582.0,8.9906,0.4067
18583.0,8.997,0.3995
18584.0,9.02,0.3997
18585.0,8.9832,0.3991
18586.0,9.0319,0.3962
18587.0,8.9888,0.404
18588.0,8.9823,0.4003
18589.0,9.002,0.4019
18590.0,9.0331,0.4048
18591.0,8.9713,0.3996
18592.0,8.9979,0.3997
18593.0,9.0071,0.4004
18594.0,9.0005,0.3962
18595.0,9.0057,0.3945
18596.0,8.9892,0.3955
18597.0,8.991,0.4037
18598.0,8.9978,0.399
18599.0,8.9831,0.4024
18600.0,8.9993,0.3992
18601.0,8.9942,0.3953
18602.0,8.9929,0.4026
18603.0,9.0048,0.3973
18604.0,8.9727,0.4017
18605.0,8.9966,0.4028
18606.0,9.0348,0.3999
18607.0,8.9837,0.4014
18608.0,9.0193,0.3957
18609.0,9.0008,0.4088
18610.0,8.991,0.4013
18611.0,8.9802,0.4023
18612.0,9.0021,0.4028
18613.0,9.0218,0.3996
18614.0,8.9942,0.4002
18615.0,8.9988,0.4033
18616.0,9.0152,0.3989
18617.0,9.0051,0.4012
18618.0,8.9764,0.4014
18619.0,9.0015,0.3978
18620.0,9.0227,0.4013
18621.0,8.9994,0.3949
18622.0,8.9589,0.4028
18623.0,9.0058,0.4047
18624.0,8.997,0.4027
18625.0,8.9726,0.4045
18626.0,8.9748,0.3977
18627.0,9.0146,0.3993
18628.0,8.989,0.4004
18629.0,8.9864,0.4004
18630.0,8.9995,0.3987
18631.0,8.9903,0.3973
18632.0,9.0015,0.4052
18633.0,8.997,0.3975
18634.0,8.982,0.405
18635.0,8.9923,0.4015
18636.0,9.0066,0.4006
18637.0,9.0006,0.4016
18638.0,8.9988,0.4046
18639.0,9.0291,0.3921
18640.0,9.011,0.4011
18641.0,9.0128,0.4004
18642.0,8.9975,0.4006
18643.0,9.0033,0.4028
18644.0,8.9935,0.3982
18645.0,9.0117,0.3965
18646.0,8.9983,0.3958
18647.0,9.0033,0.3973
18648.0,9.0024,0.4021
18649.0,8.9997,0.4015
18650.0,9.0441,0.4026
18651.0,8.99,0.3986
18652.0,8.9899,0.3988
18653.0,9.0104,0.405
18654.0,8.9911,0.4031
18655.0,8.9956,0.4023
18656.0,8.9837,0.3945
18657.0,9.0074,0.4059
18658.0,9.0076,0.3997
18659.0,8.9953,0.4005
18660.0,9.0107,0.4013
18661.0,8.9721,0.4005
18662.0,8.9894,0.3995
18663.0,8.9975,0.4004
18664.0,8.9824,0.4019
18665.0,8.9738,0.4025
18666.0,8.9954,0.4037
18667.0,9.0104,0.3967
18668.0,9.0192,0.3984
18669.0,8.9918,0.4026
18670.0,9.011,0.3953
18671.0,9.0095,0.4005
18672.0,9.0183,0.3976
18673.0,8.9947,0.4017
18674.0,8.973,0.3975
18675.0,9.0011,0.3989
18676.0,8.9848,0.3991
18677.0,8.9891,0.4007
18678.0,8.9955,0.4029
18679.0,8.9949,0.4031
18680.0,9.0021,0.4006
18681.0,9.0105,0.3967
18682.0,8.9945,0.4077
18683.0,9.0059,0.3997
18684.0,9.0002,0.4008
18685.0,9.014,0.4007
18686.0,8.9972,0.4011
18687.0,8.9988,0.3975
18688.0,8.9944,0.4013
18689.0,8.9976,0.4055
18690.0,8.9882,0.394
18691.0,8.9868,0.4001
18692.0,9.0116,0.3966
18693.0,8.9838,0.403
18694.0,8.9952,0.4034
18695.0,9.0152,0.3996
18696.0,8.9947,0.4002
18697.0,9.0124,0.3974
18698.0,8.9911,0.3929
18699.0,8.9842,0.3992
18700.0,8.9761,0.3994
18701.0,9.0197,0.4001
18702.0,8.9829,0.3902
18703.0,9.0112,0.3948
18704.0,8.985,0.3956
18705.0,9.0198,0.4002
18706.0,9.0331,0.4018
18707.0,8.9747,0.3965
18708.0,8.9837,0.3992
18709.0,9.0116,0.3983
18710.0,9.0077,0.4061
18711.0,9.0117,0.3988
18712.0,8.9914,0.3987
18713.0,9.0298,0.3976
18714.0,9.0018,0.3943
18715.0,8.9817,0.4019
18716.0,8.9962,0.3992
18717.0,8.9819,0.3988
18718.0,9.0239,0.4005
18719.0,8.9901,0.3953
18720.0,9.0074,0.4053
18721.0,8.9929,0.3945
18722.0,8.9908,0.4053
18723.0,8.9713,0.4
18724.0,9.009,0.3988
18725.0,9.0195,0.402
18726.0,8.9863,0.399
18727.0,8.9768,0.4028
18728.0,9.012,0.4009
18729.0,8.9753,0.4021
18730.0,9.0183,0.4031
18731.0,8.9864,0.3995
18732.0,8.9835,0.4029
18733.0,9.0037,0.4016
18734.0,8.9844,0.404
18735.0,8.9894,0.3989
18736.0,9.0053,0.4041
18737.0,8.9636,0.3977
18738.0,9.0246,0.394
18739.0,9.0007,0.3959
18740.0,8.9806,0.399
18741.0,8.9847,0.4008
18742.0,9.0149,0.4
18743.0,9.009,0.4024
18744.0,9.0208,0.3964
18745.0,8.9898,0.4052
18746.0,9.0044,0.404
18747.0,9.0064,0.4028
18748.0,9.0104,0.4038
18749.0,9.0169,0.3953
18750.0,8.9892,0.4021
18751.0,8.9983,0.4022
18752.0,8.9908,0.4029
18753.0,8.9992,0.4025
18754.0,9.0105,0.4013
18755.0,8.9752,0.4012
18756.0,9.0166,0.4036
18757.0,8.9829,0.3981
18758.0,8.9954,0.4011
18759.0,9.0187,0.3983
18760.0,9.0049,0.3995
18761.0,9.0051,0.392
18762.0,8.9823,0.3974
18763.0,8.9843,0.3987
18764.0,9.0141,0.3987
18765.0,8.9912,0.399
18766.0,8.9926,0.3964
18767.0,9.0145,0.399
18768.0,8.9843,0.4033
18769.0,9.004,0.3991
18770.0,9.0006,0.4039
18771.0,9.0,0.4037
18772.0,8.9922,0.3982
18773.0,8.9913,0.4017
18774.0,8.9838,0.3961
18775.0,9.0072,0.3968
18776.0,8.99,0.4003
18777.0,9.0145,0.4015
18778.0,8.9966,0.4048
18779.0,8.9841,0.3995
18780.0,8.9964,0.4005
18781.0,8.9938,0.4003
18782.0,9.0151,0.4054
18783.0,8.9945,0.404
18784.0,8.9959,0.4012
18785.0,9.0212,0.4024
18786.0,9.0076,0.401
18787.0,9.0249,0.4032
18788.0,9.0189,0.4026
18789.0,8.9867,0.3991
18790.0,9.0148,0.4003
18791.0,9.0229,0.4005
18792.0,9.023,0.4005
18793.0,9.0148,0.3985
18794.0,9.0145,0.401
18795.0,8.9955,0.3985
18796.0,8.9874,0.3982
18797.0,8.9947,0.3996
18798.0,8.975,0.4008
18799.0,9.0201,0.4037
18800.0,8.9958,0.4021
18801.0,9.0194,0.4033
18802.0,8.9815,0.4053
18803.0,9.0162,0.3982
18804.0,8.9926,0.4021
18805.0,8.9807,0.4023
18806.0,9.0244,0.4008
18807.0,9.0166,0.4027
18808.0,9.0032,0.4003
18809.0,9.0005,0.402
18810.0,9.0066,0.3958
18811.0,9.0029,0.4
18812.0,8.9881,0.4021
18813.0,8.9938,0.4031
18814.0,9.0294,0.3974
18815.0,9.0401,0.3998
18816.0,9.0234,0.3968
18817.0,9.0072,0.3988
18818.0,8.9949,0.4009
18819.0,8.988,0.4031
18820.0,8.989,0.4027
18821.0,8.9917,0.4007
18822.0,9.0323,0.398
18823.0,9.0271,0.3996
18824.0,9.0112,0.4076
18825.0,8.9856,0.3958
18826.0,9.0134,0.3964
18827.0,8.9964,0.4005
18828.0,8.9677,0.4021
18829.0,9.0043,0.4026
18830.0,8.9874,0.4009
18831.0,8.9879,0.3954
18832.0,8.9962,0.3993
18833.0,8.9925,0.3947
18834.0,8.9995,0.4012
18835.0,8.9988,0.4014
18836.0,8.9719,0.3996
18837.0,9.0228,0.3965
18838.0,8.9852,0.3975
18839.0,8.9857,0.3951
18840.0,8.9951,0.3998
18841.0,8.9984,0.4095
18842.0,9.0219,0.3997
18843.0,9.004,0.3987
18844.0,9.0085,0.4007
18845.0,9.0041,0.3965
18846.0,9.0035,0.3967
18847.0,9.0046,0.3981
18848.0,8.971,0.4027
18849.0,8.9963,0.401
18850.0,9.0174,0.3995
18851.0,9.0591,0.4022
18852.0,8.9819,0.4051
18853.0,9.0063,0.4022
18854.0,8.9914,0.3969
18855.0,9.0307,0.3943
18856.0,8.9797,0.3948
18857.0,9.0094,0.4026
18858.0,8.9789,0.3977
18859.0,8.9952,0.4025
18860.0,8.9995,0.3986
18861.0,9.016,0.4012
18862.0,8.9838,0.4021
18863.0,9.01,0.3977
18864.0,9.0003,0.4025
18865.0,9.0041,0.398
18866.0,9.0144,0.3979
18867.0,8.9808,0.4025
18868.0,9.0122,0.4019
18869.0,8.9915,0.4014
18870.0,9.0164,0.3967
18871.0,9.005,0.3988
18872.0,8.9969,0.4021
18873.0,8.9911,0.4069
18874.0,9.0123,0.4054
18875.0,9.0189,0.3986
18876.0,8.992,0.398
18877.0,8.983,0.4052
18878.0,9.0104,0.4018
18879.0,8.9783,0.3986
18880.0,8.9804,0.4004
18881.0,8.9841,0.3963
18882.0,8.9938,0.403
18883.0,8.98,0.4042
18884.0,8.9709,0.4046
18885.0,8.983,0.4034
18886.0,9.0096,0.399
18887.0,8.9809,0.4027
18888.0,8.9949,0.4044
18889.0,9.0292,0.4028
18890.0,8.9993,0.4026
18891.0,9.0051,0.4006
18892.0,8.9858,0.3973
18893.0,9.0325,0.4056
18894.0,8.9919,0.3999
18895.0,8.9966,0.4036
18896.0,9.0198,0.4074
18897.0,8.9973,0.4027
18898.0,9.0007,0.4035
18899.0,8.9958,0.3972
18900.0,8.9959,0.3978
18901.0,9.0056,0.4038
18902.0,9.0083,0.3984
18903.0,8.9904,0.396
18904.0,8.9885,0.395
18905.0,8.9909,0.3994
18906.0,8.979,0.3993
18907.0,8.9761,0.403
18908.0,9.0045,0.397
18909.0,9.0141,0.4041
18910.0,9.0131,0.3964
18911.0,8.9643,0.3964
18912.0,8.9963,0.4004
18913.0,8.9835,0.4002
18914.0,9.0022,0.4017
18915.0,8.9937,0.3965
18916.0,9.0089,0.4011
18917.0,8.9997,0.395
18918.0,8.9716,0.3934
18919.0,8.9855,0.4055
18920.0,9.0001,0.4031
18921.0,9.0014,0.4
18922.0,8.9789,0.3939
18923.0,8.977,0.3986
18924.0,9.0008,0.4013
18925.0,8.9789,0.3986
18926.0,8.975,0.4047
18927.0,8.9933,0.4019
18928.0,8.9927,0.3972
18929.0,8.9868,0.3952
18930.0,8.9894,0.4026
18931.0,9.0002,0.4025
18932.0,8.9892,0.4023
18933.0,9.0011,0.4051
18934.0,8.9943,0.4014
18935.0,9.0025,0.4003
18936.0,9.0132,0.4023
18937.0,9.0126,0.4037
18938.0,9.0193,0.4021
18939.0,9.0126,0.4001
18940.0,9.0036,0.4029
18941.0,8.9935,0.4003
18942.0,8.9942,0.3985
18943.0,8.9868,0.4004
18944.0,9.0001,0.399
18945.0,9.0105,0.3997
18946.0,8.9891,0.3975
18947.0,8.9994,0.403
18948.0,8.9898,0.4006
18949.0,9.0031,0.4021
18950.0,8.9918,0.4014
18951.0,8.9889,0.3973
18952.0,8.9898,0.404
18953.0,9.0075,0.3993
18954.0,8.9985,0.3989
18955.0,8.9936,0.4006
18956.0,9.0039,0.4007
18957.0,8.9938,0.4078
18958.0,9.0169,0.4018
18959.0,8.9854,0.3985
18960.0,8.9972,0.4057
18961.0,8.9789,0.3951
18962.0,8.9948,0.3986
18963.0,8.9748,0.3983
18964.0,9.0112,0.4
18965.0,9.0115,0.401
18966.0,9.0118,0.4013
18967.0,9.0004,0.4013
18968.0,8.9868,0.4019
18969.0,8.988,0.3998
18970.0,9.023,0.4039
18971.0,9.0215,0.3952
18972.0,9.0018,0.3923
18973.0,8.9923,0.4022
18974.0,9.0205,0.399
18975.0,8.9896,0.4052
18976.0,9.0034,0.4031
18977.0,9.0203,0.4018
18978.0,8.9875,0.3985
18979.0,9.0124,0.402
18980.0,9.0078,0.3988
18981.0,8.9994,0.4002
18982.0,8.9851,0.399
18983.0,8.9891,0.4008
18984.0,9.0043,0.3992
18985.0,8.9786,0.403
18986.0,9.002,0.4014
18987.0,9.0081,0.3985
18988.0,9.0148,0.3987
18989.0,8.979,0.3962
18990.0,9.0197,0.3941
18991.0,9.0254,0.4028
18992.0,9.0062,0.3989
18993.0,8.9844,0.3963
18994.0,8.9951,0.4013
18995.0,8.9993,0.3978
18996.0,9.0041,0.3998
18997.0,9.0003,0.3961
18998.0,9.0042,0.4019
18999.0,8.9986,0.4003
19000.0,9.004,0.4015
19001.0,8.9931,0.3987
19002.0,8.9949,0.4007
19003.0,8.9914,0.3956
19004.0,9.0288,0.4068
19005.0,9.022,0.4012
19006.0,9.0083,0.4051
19007.0,9.0199,0.3992
19008.0,9.012,0.3969
19009.0,9.0027,0.3985
19010.0,8.9774,0.3999
19011.0,8.9961,0.3997
19012.0,8.995,0.4056
19013.0,8.983,0.3974
19014.0,8.9777,0.3982
19015.0,9.0074,0.4021
19016.0,9.0049,0.3952
19017.0,8.9825,0.3999
19018.0,8.9888,0.4004
19019.0,9.0174,0.4013
19020.0,8.9868,0.401
19021.0,9.0026,0.406
19022.0,8.9972,0.3973
19023.0,9.0076,0.3981
19024.0,8.9872,0.4018
19025.0,9.0014,0.4007
19026.0,9.0025,0.4011
19027.0,9.0035,0.3958
19028.0,9.0012,0.4065
19029.0,9.0052,0.4014
19030.0,9.0329,0.3953
19031.0,9.0384,0.4018
19032.0,8.9904,0.3967
19033.0,8.9652,0.4028
19034.0,9.0089,0.3961
19035.0,9.0028,0.403
19036.0,9.0159,0.3963
19037.0,9.0043,0.3971
19038.0,9.0009,0.4004
19039.0,9.0169,0.3982
19040.0,9.019,0.3983
19041.0,8.9792,0.3954
19042.0,8.9878,0.399
19043.0,8.9984,0.4027
19044.0,9.0015,0.4056
19045.0,8.9966,0.4025
19046.0,9.0065,0.4021
19047.0,9.0149,0.3949
19048.0,9.0258,0.3999
19049.0,9.0087,0.398
19050.0,8.9872,0.3955
19051.0,8.9978,0.3962
19052.0,8.9989,0.402
19053.0,9.0077,0.3983
19054.0,9.0058,0.3956
19055.0,9.0308,0.3981
19056.0,8.9931,0.4009
19057.0,9.0058,0.398
19058.0,9.0353,0.3964
19059.0,8.9912,0.3972
19060.0,9.0022,0.4027
19061.0,8.9858,0.3938
19062.0,9.0012,0.3992
19063.0,8.9883,0.3997
19064.0,9.0157,0.3977
19065.0,9.0022,0.3971
19066.0,8.986,0.403
19067.0,9.0126,0.4029
19068.0,9.0027,0.4003
19069.0,9.0143,0.3984
19070.0,8.9828,0.4003
19071.0,9.0055,0.4012
19072.0,9.0116,0.3997
19073.0,8.9936,0.4013
19074.0,8.9811,0.3989
19075.0,8.9994,0.3905
19076.0,9.0184,0.3994
19077.0,9.0169,0.4021
19078.0,8.9936,0.4001
19079.0,8.9808,0.401
19080.0,8.9935,0.3992
19081.0,8.993,0.3994
19082.0,9.0067,0.4005
19083.0,8.9984,0.4058
19084.0,8.9887,0.4025
19085.0,9.0166,0.4021
19086.0,9.0021,0.4006
19087.0,9.0065,0.396
19088.0,8.9741,0.4037
19089.0,8.9636,0.4027
19090.0,8.9784,0.4011
19091.0,8.9928,0.3999
19092.0,9.0086,0.4016
19093.0,8.9649,0.3993
19094.0,9.0239,0.4022
19095.0,9.0026,0.3975
19096.0,9.0204,0.3943
19097.0,8.9867,0.3964
19098.0,9.0076,0.4004
19099.0,9.0013,0.3991
19100.0,9.0123,0.3996
19101.0,8.9965,0.3961
19102.0,9.0071,0.4009
19103.0,9.0165,0.3969
19104.0,8.9902,0.4015
19105.0,9.0036,0.3958
19106.0,8.9717,0.3975
19107.0,9.0105,0.3971
19108.0,9.0293,0.4017
19109.0,8.9813,0.3986
19110.0,8.9986,0.4013
19111.0,9.0132,0.4034
19112.0,9.0005,0.4053
19113.0,9.0025,0.4007
19114.0,8.9941,0.3967
19115.0,8.9936,0.4038
19116.0,8.9987,0.4045
19117.0,9.0006,0.3998
19118.0,8.9823,0.404
19119.0,8.999,0.401
19120.0,9.0235,0.395
19121.0,8.9937,0.3981
19122.0,8.9814,0.3985
19123.0,8.9977,0.3989
19124.0,8.9893,0.3972
19125.0,8.9799,0.3971
19126.0,9.0021,0.404
19127.0,8.9893,0.3948
19128.0,8.9906,0.3978
19129.0,9.0023,0.4019
19130.0,8.977,0.3983
19131.0,8.9739,0.4012
19132.0,9.0101,0.3988
19133.0,8.971,0.4013
19134.0,8.9853,0.3969
19135.0,8.973,0.3944
19136.0,8.9927,0.3988
19137.0,9.0064,0.3946
19138.0,9.0017,0.3998
19139.0,9.0359,0.3966
19140.0,9.0163,0.3966
19141.0,8.986,0.4044
19142.0,8.982,0.4008
19143.0,9.0406,0.3954
19144.0,9.0159,0.3999
19145.0,9.0088,0.3996
19146.0,9.0011,0.3938
19147.0,9.0041,0.401
19148.0,8.9778,0.4029
19149.0,9.0024,0.3987
19150.0,9.0011,0.3991
19151.0,8.9864,0.3983
19152.0,8.9919,0.4012
19153.0,9.0227,0.3993
19154.0,8.9981,0.3994
19155.0,9.0311,0.3976
19156.0,8.9739,0.4061
19157.0,8.9922,0.3992
19158.0,8.9768,0.4021
19159.0,8.9819,0.4008
19160.0,8.9876,0.3923
19161.0,9.0047,0.3989
19162.0,9.004,0.3965
19163.0,8.9898,0.4029
19164.0,8.9666,0.3962
19165.0,9.0222,0.4015
19166.0,8.9957,0.403
19167.0,8.9833,0.4008
19168.0,9.0041,0.4
19169.0,9.0031,0.3988
19170.0,8.9952,0.3996
19171.0,9.0022,0.396
19172.0,8.9827,0.4005
19173.0,9.0114,0.4032
19174.0,8.985,0.3974
19175.0,8.9909,0.4001
19176.0,9.0097,0.3997
19177.0,9.0181,0.4009
19178.0,9.0238,0.3984
19179.0,9.0158,0.3955
19180.0,8.9951,0.3966
19181.0,8.9769,0.393
19182.0,9.0211,0.4023
19183.0,9.0206,0.4012
19184.0,8.9899,0.4
19185.0,9.0138,0.3979
19186.0,8.995,0.3995
19187.0,9.0225,0.3999
19188.0,8.9923,0.3984
19189.0,9.0297,0.3986
19190.0,9.0118,0.4039
19191.0,9.027,0.3962
19192.0,8.993,0.403
19193.0,9.0061,0.3952
19194.0,8.9855,0.4048
19195.0,9.0127,0.3928
19196.0,9.0135,0.4014
19197.0,9.036,0.398
19198.0,9.0072,0.3995
19199.0,9.0109,0.3996
19200.0,8.9929,0.4018
19201.0,9.0081,0.3941
19202.0,8.9943,0.3999
19203.0,9.0017,0.4006
19204.0,9.0026,0.398
19205.0,8.9947,0.3997
19206.0,9.0009,0.398
19207.0,8.9944,0.4017
19208.0,8.9943,0.4011
19209.0,9.0161,0.4007
19210.0,9.0026,0.402
19211.0,9.0052,0.4037
19212.0,8.9781,0.397
19213.0,9.0064,0.4067
19214.0,9.008,0.4012
19215.0,8.994,0.3985
19216.0,9.0313,0.4069
19217.0,8.9657,0.3988
19218.0,9.0118,0.3964
19219.0,9.0107,0.3985
19220.0,9.0081,0.3983
19221.0,9.0026,0.4033
19222.0,9.0083,0.3997
19223.0,9.013,0.4003
19224.0,8.9891,0.4002
19225.0,9.0045,0.4035
19226.0,8.9973,0.399
19227.0,8.9836,0.3994
19228.0,9.0108,0.3979
19229.0,8.9915,0.3987
19230.0,8.9775,0.4016
19231.0,8.9919,0.4022
19232.0,8.988,0.4051
19233.0,9.0154,0.3997
19234.0,9.0023,0.3992
19235.0,9.0207,0.4012
19236.0,8.99,0.3986
19237.0,9.0131,0.3981
19238.0,9.0426,0.401
19239.0,9.0053,0.3988
19240.0,9.0129,0.3991
19241.0,9.0104,0.4018
19242.0,8.9787,0.4009
19243.0,9.0088,0.406
19244.0,9.0046,0.4028
19245.0,8.9961,0.3977
19246.0,8.9867,0.3988
19247.0,9.0104,0.3959
19248.0,8.9854,0.3971
19249.0,9.032,0.4038
19250.0,9.0017,0.3992
19251.0,8.9817,0.3958
19252.0,8.9923,0.3942
19253.0,8.9958,0.3956
19254.0,9.0362,0.3976
19255.0,8.9867,0.4
19256.0,8.9983,0.3988
19257.0,8.9919,0.4021
19258.0,9.0075,0.3972
19259.0,8.9922,0.4037
19260.0,8.9829,0.3996
19261.0,8.9971,0.4014
19262.0,8.9955,0.3984
19263.0,8.9911,0.4031
19264.0,8.9919,0.396
19265.0,9.0178,0.3963
19266.0,8.9952,0.3971
19267.0,8.983,0.4035
19268.0,8.9931,0.3993
19269.0,9.0008,0.3972
19270.0,8.98,0.3994
19271.0,9.0244,0.4005
19272.0,9.013,0.3968
19273.0,9.0215,0.4005
19274.0,9.0059,0.3996
19275.0,8.9686,0.3985
19276.0,9.023,0.3962
19277.0,8.987,0.4027
19278.0,8.9883,0.3986
19279.0,9.0023,0.3912
19280.0,9.0207,0.4011
19281.0,9.0158,0.4011
19282.0,9.0136,0.4028
19283.0,8.9953,0.4012
19284.0,8.9951,0.4004
19285.0,9.0052,0.3985
19286.0,8.998,0.3985
19287.0,9.0133,0.402
19288.0,9.0125,0.3995
19289.0,9.0089,0.3957
19290.0,8.9621,0.399
19291.0,9.0019,0.3998
19292.0,8.9984,0.394
19293.0,9.0025,0.4022
19294.0,8.9887,0.4
19295.0,8.9801,0.3959
19296.0,9.0069,0.3991
19297.0,8.9947,0.3997
19298.0,9.0086,0.4028
19299.0,8.9899,0.4028
19300.0,9.0212,0.4032
19301.0,9.015,0.4011
19302.0,9.0045,0.398
19303.0,8.9968,0.3973
19304.0,9.0128,0.3979
19305.0,9.0059,0.3998
19306.0,9.0036,0.3999
19307.0,9.0156,0.4031
19308.0,9.0214,0.3992
19309.0,8.9812,0.3939
19310.0,8.9842,0.3964
19311.0,8.9883,0.3971
19312.0,8.9775,0.3971
19313.0,8.9991,0.3916
19314.0,9.009,0.4047
19315.0,8.9997,0.3935
19316.0,8.992,0.3983
19317.0,9.0169,0.402
19318.0,9.0021,0.4018
19319.0,9.0051,0.3956
19320.0,9.0173,0.4036
19321.0,8.9982,0.4032
19322.0,9.0309,0.3995
19323.0,8.9933,0.4001
19324.0,9.03,0.3973
19325.0,8.9854,0.4008
19326.0,9.0078,0.4007
19327.0,8.9904,0.3985
19328.0,9.0168,0.4019
19329.0,8.9928,0.401
19330.0,9.0044,0.4096
19331.0,8.9902,0.3973
19332.0,9.0141,0.404
19333.0,8.9902,0.3974
19334.0,9.0253,0.4016
19335.0,8.9851,0.3922
19336.0,8.9798,0.3985
19337.0,9.0143,0.4014
19338.0,8.9911,0.4007
19339.0,8.9999,0.394
19340.0,8.9952,0.3988
19341.0,8.9803,0.4044
19342.0,8.9988,0.4031
19343.0,9.019,0.4029
19344.0,9.015,0.4071
19345.0,9.0035,0.3948
19346.0,9.0167,0.3988
19347.0,8.9841,0.4001
19348.0,8.9951,0.3978
19349.0,9.0059,0.4004
19350.0,8.998,0.4039
19351.0,8.9963,0.4003
19352.0,8.982,0.3934
19353.0,8.9688,0.402
19354.0,9.0123,0.4
19355.0,9.0036,0.3935
19356.0,9.0135,0.3982
19357.0,8.9934,0.3948
19358.0,8.9893,0.3991
19359.0,9.0001,0.3985
19360.0,9.0128,0.3954
19361.0,8.9965,0.4008
19362.0,9.012,0.3968
19363.0,8.9849,0.404
19364.0,8.9976,0.4005
19365.0,8.9989,0.3992
19366.0,9.0184,0.4038
19367.0,9.0031,0.4008
19368.0,9.0262,0.401
19369.0,8.9798,0.3998
19370.0,9.0019,0.3991
19371.0,9.0027,0.4012
19372.0,9.0093,0.4046
19373.0,8.9878,0.3897
19374.0,9.0253,0.4056
19375.0,9.0002,0.397
19376.0,8.9837,0.4006
19377.0,8.9998,0.3948
19378.0,8.9953,0.4045
19379.0,9.0417,0.3959
19380.0,9.0157,0.4034
19381.0,9.0007,0.3993
19382.0,8.9983,0.3995
19383.0,9.0143,0.3962
19384.0,9.015,0.4037
19385.0,8.9563,0.3996
19386.0,9.0096,0.4022
19387.0,9.0004,0.3938
19388.0,8.9803,0.3973
19389.0,9.0132,0.4008
19390.0,9.0337,0.3953
19391.0,9.0084,0.4011
19392.0,9.0165,0.398
19393.0,9.0271,0.3977
19394.0,8.9875,0.4015
19395.0,8.9721,0.4005
19396.0,9.0099,0.3966
19397.0,8.9963,0.4034
19398.0,8.9794,0.4015
19399.0,8.9988,0.394
19400.0,9.0109,0.3991
19401.0,8.9978,0.4011
19402.0,8.9882,0.3997
19403.0,8.9966,0.39
19404.0,8.9997,0.4002
19405.0,8.9711,0.4023
19406.0,8.9979,0.3998
19407.0,8.9798,0.4002
19408.0,9.0099,0.4031
19409.0,8.9766,0.3952
19410.0,9.0152,0.4022
19411.0,8.9939,0.401
19412.0,8.9919,0.3951
19413.0,9.0044,0.4021
19414.0,8.987,0.4054
19415.0,9.0042,0.401
19416.0,8.989,0.4017
19417.0,8.9916,0.3968
19418.0,9.0061,0.3981
19419.0,8.9829,0.3969
19420.0,8.981,0.4012
19421.0,9.0037,0.3984
19422.0,8.9996,0.3983
19423.0,9.0025,0.4021
19424.0,9.0049,0.405
19425.0,9.0009,0.3997
19426.0,9.0091,0.3953
19427.0,9.0015,0.4001
19428.0,8.9699,0.4006
19429.0,8.9738,0.4025
19430.0,9.0289,0.399
19431.0,9.0,0.4026
19432.0,9.0143,0.4022
19433.0,8.9948,0.3991
19434.0,8.9991,0.4025
19435.0,8.9932,0.4028
19436.0,9.037,0.3967
19437.0,9.0038,0.4029
19438.0,8.992,0.3996
19439.0,8.9752,0.3993
19440.0,9.0296,0.3997
19441.0,8.9976,0.4037
19442.0,9.0112,0.4037
19443.0,9.0128,0.4014
19444.0,8.9931,0.4008
19445.0,9.0101,0.3997
19446.0,8.9909,0.4081
19447.0,8.9851,0.3979
19448.0,9.0175,0.3987
19449.0,8.9976,0.4009
19450.0,9.0078,0.3973
19451.0,9.0062,0.4031
19452.0,9.0096,0.3956
19453.0,8.9767,0.3979
19454.0,8.9912,0.3988
19455.0,8.9951,0.397
19456.0,8.9875,0.4031
19457.0,9.0064,0.3961
